crop_mgt,mon_1,day_1,mon_2,day_2,operation,op_data1,op_data2,op_data3
alfalfa_1.0yr,10,2,10,16,plant,alfa,NA,NA
alfalfa_1.0yr,10,2,10,16,tillage,rolpkrat,NA,NA
alfalfa_1.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_1.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_1.0yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_1.0yr,6,13,6,17,harvest_only,alfa,hay_cut_high,NA
alfalfa_1.0yr,6,18,6,30,irrm,irrig,NA,NA
alfalfa_1.0yr,6,18,6,30,tillage,packer,NA,NA
alfalfa_1.0yr,7,2,7,10,irrm,irrig,NA,NA 
alfalfa_1.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_1.0yr,7,1,8,2,tillage,packer,NA,NA
alfalfa_1.0yr,8,7,8,15,harvest_only,alfa,hay_cut_high,NA
alfalfa_1.0yr,8,16,8,23,irrm,irrig,NA,NA
alfalfa_1.0yr,8,25,9,3,tillage,packer,NA,NA
alfalfa_1.0yr,9,10,9,17,harvest_only,alfa,hay_cut_high,NA
alfalfa_1.0yr,9,10,9,17,tillage,packer,NA,NA
alfalfa_1.0yr,9,18,10,3,kill_only,alfa,NA,NA
alfalfa_1.5yr,10,1,10,15,tillage,fallplow,NA,NA
alfalfa_1.5yr,10,1,10,15,tillage,harrow,NA,NA
alfalfa_1.5yr,10,2,10,16,plant,alfa,NA,NA
alfalfa_1.5yr,10,2,10,16,tillage,rolpkrat,NA,NA
alfalfa_1.5yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_1.5yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_1.5yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_1.5yr,6,15,6,17,harvest_only,alfa,hay_cut_high,NA
alfalfa_1.5yr,6,18,6,19,irrm,irrig,NA,NA
alfalfa_1.5yr,6,23,7,3,tillage,packer,NA,NA
alfalfa_1.5yr,7,4,7,10,irrm,irrig,NA,NA
alfalfa_1.5yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_1.5yr,8,1,8,4,tillage,packer,NA,NA
alfalfa_1.5yr,8,5,8,10,irrm,irrig ,NA,NA
alfalfa_1.5yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_1.5yr,9,2,9,10,tillage,packer,NA,NA
alfalfa_1.5yr,9,15,9,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_1.5yr,9,18,10,3,tillage,packer,NA,NA
alfalfa_1.5yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_1.5yr,3,19,3,31,harvest_only,alfa,hay_cut_high,NA
alfalfa_1.5yr,3,19,3,31,tillage,packer,NA,NA
alfalfa_1.5yr,3,24,4,2,kill_only,alfa,NA,NA
alfalfa_2.0yr,10,1,10,15,tillage,fallplow,NA,NA
alfalfa_2.0yr,10,1,10,15,tillage,harrow,NA,NA
alfalfa_2.0yr,10,2,10,16,plant,alfa,NA,NA
alfalfa_2.0yr,10,2,10,16,tillage,rolpkrat,NA,NA
alfalfa_2.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_2.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.0yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_2.0yr,6,15,6,17,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.0yr,6,18,6,25,irrm,irrig,NA,NA
alfalfa_2.0yr,6,26,7,3,tillage,packer,NA,NA
alfalfa_2.0yr,7,4,7,14,irrm,irrig,NA,NA
alfalfa_2.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.0yr,8,1,8,2,tillage,packer,NA,NA
alfalfa_2.0yr,8,3,8,14,irrm,irrig ,NA,NA
alfalfa_2.0yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.0yr,9,2,9,12,tillage,packer,NA,NA
alfalfa_2.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_2.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.0yr,5,18,6,5,tillage,packer,NA,NA
alfalfa_2.0yr,6,15,6,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.0yr,6,18,7,3,tillage,packer,NA,NA
alfalfa_2.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.0yr,7,18,8,2,tillage,packer,NA,NA
alfalfa_2.0yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.0yr,8,18,9,3,tillage,packer,NA,NA
alfalfa_2.0yr,9,15,9,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.0yr,9,15,9,30,tillage,packer,NA,NA
alfalfa_2.0yr,9,18,9,30,kill_only,alfa,NA,NA
alfalfa_2.5yr,10,1,10,15,tillage,fallplow,NA,NA
alfalfa_2.5yr,10,1,10,15,tillage,harrow,NA,NA
alfalfa_2.5yr,10,2,10,16,plant,alfa,NA,NA
alfalfa_2.5yr,10,2,10,16,tillage,rolpkrat,NA,NA
alfalfa_2.5yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_2.5yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.5yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_2.5yr,6,12,6,15,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.5yr,6,16,6,22,irrm,irrig,NA,NA
alfalfa_2.5yr,6,23,7,3,tillage,packer,NA,NA
alfalfa_2.5yr,7,4,7,14,irrm,irrig,NA,NA
alfalfa_2.5yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.5yr,8,1,8,7,tillage,packer,NA,NA
alfalfa_2.5yr,8,8,8,14,irrm,irrig ,NA,NA
alfalfa_2.5yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.5yr,9,2,9,12,tillage,packer,NA,NA
alfalfa_2.5yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_2.5yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.5yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_2.5yr,6,15,6,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.5yr,6,18,7,3,tillage,packer,NA,NA
alfalfa_2.5yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.5yr,7,18,8,2,tillage,packer,NA,NA
alfalfa_2.5yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.5yr,8,18,9,3,tillage,packer,NA,NA
alfalfa_2.5yr,9,15,9,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.5yr,9,18,10,3,tillage,packer,NA,NA
alfalfa_2.5yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_2.5yr,3,19,3,31,harvest_only,alfa,hay_cut_high,NA
alfalfa_2.5yr,3,19,3,31,tillage,packer,NA,NA
alfalfa_2.5yr,3,24,4,2,kill_only,alfa,NA,NA
alfalfa_3.0yr,10,1,10,15,tillage,fallplow,NA,NA
alfalfa_3.0yr,10,1,10,15,tillage,harrow,NA,NA
alfalfa_3.0yr,10,2,10,16,plant,alfa,NA,NA
alfalfa_3.0yr,10,2,10,16,tillage,rolpkrat,NA,NA
alfalfa_3.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_3.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.0yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_3.0yr,6,9,6,14,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.0yr,6,15,6,22,irrm,irrig,NA,NA
alfalfa_3.0yr,6,23,7,3,tillage,packer,NA,NA
alfalfa_3.0yr,7,4,7,14,irrm,irrig,NA,NA
alfalfa_3.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.0yr,8,1,8,7,tillage,packer,NA,NA
alfalfa_3.0yr,8,8,8,14,irrm,irrig ,NA,NA
alfalfa_3.0yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.0yr,8,18,9,3,tillage,packer,NA,NA
alfalfa_3.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_3.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.0yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_3.0yr,6,15,6,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.0yr,6,18,7,3,tillage,packer,NA,NA
alfalfa_3.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.0yr,7,18,8,2,tillage,packer,NA,NA
alfalfa_3.0yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.0yr,8,18,9,3,tillage,packer,NA,NA
alfalfa_3.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_3.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.0yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_3.0yr,6,15,6,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.0yr,6,18,7,3,tillage,packer,NA,NA
alfalfa_3.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.0yr,7,18,8,2,tillage,packer,NA,NA
alfalfa_3.0yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.0yr,8,18,9,3,tillage,packer,NA,NA
alfalfa_3.0yr,9,15,9,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.0yr,9,15,9,30,tillage,packer,NA,NA
alfalfa_3.0yr,9,18,10,3,kill_only,alfa,NA,NA
alfalfa_3.5yr,10,1,10,15,tillage,fallplow,NA,NA
alfalfa_3.5yr,10,1,10,15,tillage,harrow,NA,NA
alfalfa_3.5yr,10,2,10,16,plant,alfa,NA,NA
alfalfa_3.5yr,10,2,10,16,tillage,rolpkrat,NA,NA
alfalfa_3.5yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_3.5yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.5yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_3.5yr,6,12,6,15,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.5yr,6,16,6,22,irrm,irrig,NA,NA
alfalfa_3.5yr,6,23,7,3,tillage,packer,NA,NA
alfalfa_3.5yr,7,4,7,14,irrm,irrig,NA,NA
alfalfa_3.5yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.5yr,8,1,8,7,tillage,packer,NA,NA
alfalfa_3.5yr,8,8,8,14,irrm,irrig ,NA,NA
alfalfa_3.5yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.5yr,9,2,9,12,tillage,packer,NA,NA
alfalfa_3.5yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_3.5yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.5yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_3.5yr,6,15,6,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.5yr,6,18,7,3,tillage,packer,NA,NA
alfalfa_3.5yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.5yr,7,18,8,2,tillage,packer,NA,NA
alfalfa_3.5yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.5yr,8,18,9,3,tillage,packer,NA,NA
alfalfa_3.5yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_3.5yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.5yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_3.5yr,6,15,6,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.5yr,6,18,7,3,tillage,packer,NA,NA
alfalfa_3.5yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.5yr,7,18,8,2,tillage,packer,NA,NA
alfalfa_3.5yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.5yr,8,18,9,3,tillage,packer,NA,NA
alfalfa_3.5yr,9,15,9,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.5yr,9,18,10,3,tillage,packer,NA,NA
alfalfa_3.5yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_3.5yr,3,19,3,31,harvest_only,alfa,hay_cut_high,NA
alfalfa_3.5yr,3,19,3,31,tillage,packer,NA,NA
alfalfa_3.5yr,3,24,4,2,kill_only,alfa,NA,NA
alfalfa_4.0yr,10,1,10,15,tillage,fallplow,NA,NA
alfalfa_4.0yr,10,1,10,15,tillage,harrow,NA,NA
alfalfa_4.0yr,10,2,10,16,plant,alfa,NA,NA
alfalfa_4.0yr,10,2,10,16,tillage,rolpkrat,NA,NA
alfalfa_4.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_4.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_4.0yr,6,12,6,15,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,6,16,6,22,irrm,irrig,NA,NA
alfalfa_4.0yr,6,23,7,3,tillage,packer,NA,NA
alfalfa_4.0yr,7,4,7,14,irrm,irrig,NA,NA
alfalfa_4.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,8,1,8,7,tillage,packer,NA,NA
alfalfa_4.0yr,8,8,8,14,irrm,irrig ,NA,NA
alfalfa_4.0yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,9,2,9,12,tillage,packer,NA,NA
alfalfa_4.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_4.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_4.0yr,6,15,6,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,6,18,7,3,tillage,packer,NA,NA
alfalfa_4.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,7,18,8,2,tillage,packer,NA,NA
alfalfa_4.0yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,8,18,9,3,tillage,packer,NA,NA
alfalfa_4.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_4.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_4.0yr,6,15,6,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,6,18,7,3,tillage,packer,NA,NA
alfalfa_4.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,7,18,8,2,tillage,packer,NA,NA
alfalfa_4.0yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,8,18,9,3,tillage,packer,NA,NA
alfalfa_4.0yr,9,15,9,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,9,18,10,3,tillage,packer,NA,NA
alfalfa_4.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_4.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_4.0yr,6,15,6,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,6,18,7,3,tillage,packer,NA,NA
alfalfa_4.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,7,18,8,2,tillage,packer,NA,NA
alfalfa_4.0yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,8,18,9,3,tillage,packer,NA,NA
alfalfa_4.0yr,9,15,9,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_4.0yr,9,15,9,30,tillage,packer,NA,NA
alfalfa_4.0yr,9,18,10,3,kill_only,alfa,NA,NA
alfalfa_5.0yr,10,1,10,15,tillage,fallplow,NA,NA
alfalfa_5.0yr,10,1,10,15,tillage,harrow,NA,NA
alfalfa_5.0yr,10,2,10,16,plant,alfa,NA,NA
alfalfa_5.0yr,10,2,10,16,tillage,rolpkrat,NA,NA
alfalfa_5.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_5.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_5.0yr,6,12,6,15,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,6,16,6,22,irrm,irrig,NA,NA
alfalfa_5.0yr,6,23,7,3,tillage,packer,NA,NA
alfalfa_5.0yr,7,4,7,14,irrm,irrig,NA,NA
alfalfa_5.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,8,1,8,7,tillage,packer,NA,NA
alfalfa_5.0yr,8,8,8,14,irrm,irrig ,NA,NA
alfalfa_5.0yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,9,2,9,12,tillage,packer,NA,NA
alfalfa_5.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_5.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_5.0yr,6,15,6,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,6,18,7,3,tillage,packer,NA,NA
alfalfa_5.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,7,18,8,2,tillage,packer,NA,NA
alfalfa_5.0yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,8,18,9,3,tillage,packer,NA,NA
alfalfa_5.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_5.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_5.0yr,6,15,6,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,6,18,7,3,tillage,packer,NA,NA
alfalfa_5.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,7,18,8,2,tillage,packer,NA,NA
alfalfa_5.0yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,8,18,9,3,tillage,packer,NA,NA
alfalfa_5.0yr,9,15,9,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,9,18,10,3,tillage,packer,NA,NA
alfalfa_5.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_5.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_5.0yr,6,15,6,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,6,18,7,3,tillage,packer,NA,NA
alfalfa_5.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,7,18,8,2,tillage,packer,NA,NA
alfalfa_5.0yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,8,18,9,3,tillage,packer,NA,NA
alfalfa_5.0yr,9,15,9,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,9,18,10,3,tillage,packer,NA,NA
alfalfa_5.0yr,NA,NA,NA,NA,skip,NA,NA,NA
alfalfa_5.0yr,5,15,5,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,5,18,6,2,tillage,packer,NA,NA
alfalfa_5.0yr,6,15,6,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,6,18,7,3,tillage,packer,NA,NA
alfalfa_5.0yr,7,15,7,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,7,18,8,2,tillage,packer,NA,NA
alfalfa_5.0yr,8,15,8,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,8,18,9,3,tillage,packer,NA,NA
alfalfa_5.0yr,9,15,9,30,harvest_only,alfa,hay_cut_high,NA
alfalfa_5.0yr,9,15,9,30,tillage,packer,NA,NA
alfalfa_5.0yr,9,18,10,3,kill_only,alfa,NA,NA
polyphit_lawn_0.5yr,10,1,10,15,tillage,fallplow,NA,NA
polyphit_lawn_0.5yr,10,15,10,30,fertilizer,urea,broadcast,423
polyphit_lawn_0.5yr,10,15,10,30,tillage,harrow,NA,NA
polyphit_lawn_0.5yr,10,16,10,31,plant,hay,NA,NA
polyphit_lawn_0.5yr,10,16,10,31,tillage,rolpkrat,NA,NA
polyphit_lawn_0.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_0.5yr,3,19,3,31,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_0.5yr,3,19,3,31,tillage,packer,NA,NA
polyphit_lawn_0.5yr,3,24,4,2,kill_only,hay,NA,NA
polyphit_lawn_1.0yr,10,1,10,15,tillage,fallplow,NA,NA
polyphit_lawn_1.0yr,10,15,10,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_1.0yr,10,15,10,30,tillage,harrow,NA,NA
polyphit_lawn_1.0yr,10,16,10,31,plant,hay,NA,NA
polyphit_lawn_1.0yr,10,16,10,31,tillage,rolpkrat,NA,NA
polyphit_lawn_1.0yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_1.0yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_1.0yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_1.0yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_1.0yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_1.0yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_1.0yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_1.0yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_1.0yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_1.0yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_1.0yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_1.0yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_1.0yr,9,17,9,30,kill_only,hay,NA,NA
polyphit_lawn_1.5yr,10,1,10,15,tillage,fallplow,NA,NA
polyphit_lawn_1.5yr,10,15,10,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_1.5yr,10,15,10,30,tillage,harrow,NA,NA
polyphit_lawn_1.5yr,10,16,10,31,plant,hay,NA,NA
polyphit_lawn_1.5yr,10,16,10,31,tillage,rolpkrat,NA,NA
polyphit_lawn_1.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_1.5yr,6,12,6,22,irrm,irrig,NA,NA
polyphit_lawn_1.5yr,6,24,7,10,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_1.5yr,7,11,7,20,tillage,packer,NA,NA
polyphit_lawn_1.5yr,7,21,7,30,irrm,irrig,NA,NA
polyphit_lawn_1.5yr,8,1,8,9,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_1.5yr,8,10,8,15,tillage,packer,NA,NA
polyphit_lawn_1.5yr,8,16,8,20,fertilizer,urea,broadcast,110
polyphit_lawn_1.5yr,8,21,8,26,irrm ,irrig,NA,NA
polyphit_lawn_1.5yr,8,27,9,3,irrm,irrig,NA,NA
polyphit_lawn_1.5yr,9,4,9,8,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_1.5yr,9,9,9,16,tillage,packer,NA,NA
polyphit_lawn_1.5yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_1.5yr,3,19,3,31,harvest_only,hay,hay_cut_high,NA
polyphit_lawn_1.5yr,3,19,3,31,tillage,packer,NA,NA
polyphit_lawn_1.5yr,3,24,4,2,kill_only,hay,NA,NA
polyphit_lawn_2.0yr,10,1,10,15,tillage,fallplow,NA,NA
polyphit_lawn_2.0yr,10,15,10,30,fertilizer,liq_man_it,aerial_liquid,4800
polyphit_lawn_2.0yr,10,15,10,30,tillage,harrow,NA,NA
polyphit_lawn_2.0yr,10,16,10,31,plant,hay,NA,NA
polyphit_lawn_2.0yr,10,16,10,31,tillage,rolpkrat,NA,NA
polyphit_lawn_2.0yr,NA,NA,NA,NA,skip,NA,NA,NA
polyphit_lawn_2.0yr,6,12,6,22,irrm,irrig,NA,NA
